step,eid,source_edge_id,duplicate,support_type,turn_deg,transition_location,avoidable_interior_bend,length_2d,A_start_deg,Z_start_mm,A_end_deg,Z_end_mm,X3_start_mm,Y3_start_mm,X3_end_mm,Y3_end_mm,surface_length_mm,dE_mm,E_abs_mm,from_node,to_node
20,39,51,False,UNSUPPORTED,29.744565930123784,INTERIOR,False,8.062234532063675,134.99987422121973,13.846137968756988,179.9994968848789,18.46151729167598,-2.828420915623854,2.8284333338548957,-3.9999999998457874,3.512406151888154e-05,5.583114290247967,0.2785427029075475,4.42660324114934,22,32
21,52,28,False,UNSUPPORTED,29.74507840098337,INTERIOR,False,5.000071604487281,179.9994968848789,18.46151729167598,225.00012577878033,19.999999999999996,-3.9999999998457874,3.512406151888154e-05,-2.8284209156238522,-2.8284333338548975,3.4981151082494573,0.17452167136099528,4.601124912510335,32,33
22,53,29,False,STRONG_INTERSECTION,53.13061482501557,BOUNDARY,False,4.999982161968179,225.00012577878033,19.999999999999996,269.99974844243945,18.46151729167598,-2.8284209156238522,-2.8284333338548975,-1.7562030760099897e-05,-3.999999999961447,3.498052018960673,0.1745185238235979,4.775643436333933,33,34
23,46,54,False,STRONG_INTERSECTION,29.74397462071257,INTERIOR,False,8.062290002226414,269.99974844243945,18.46151729167598,315.0003773363409,13.846137968756988,-1.7562030760099897e-05,-3.999999999961447,2.8284457520314175,-2.8284084973382875,5.58315381851327,0.2785446749807107,5.054188111314644,34,26
24,45,23,False,STRONG_INTERSECTION,29.74397462071257,INTERIOR,False,4.999982161968179,315.0003773363409,13.846137968756988,360.0,12.307655260432972,2.8284457520314175,-2.8284084973382875,4.0,-9.797174393178826e-16,3.4980520189606734,0.17451852382359792,5.228706635138241,26,27
25,31,47,False,UNSUPPORTED,97.12430677400107,BOUNDARY,False,8.062234532063675,360.0,12.307655260432972,315.0003773363409,7.692275937513976,4.0,-9.797174393178826e-16,2.8284457520314175,-2.8284084973382875,5.583114290247966,0.2785427029075475,5.5072493380457885,27,17
26,28,14,False,UNSUPPORTED,29.746103333535107,INTERIOR,False,5.000026883927727,315.0003773363409,7.692275937513976,269.99974844243945,6.153862031243012,2.8284457520314175,-2.8284084973382875,-1.7562030760099897e-05,-3.999999999961447,3.498084849422467,0.17452016174198723,5.681769499787776,17,16
27,11,37,False,UNSUPPORTED,29.746103333535107,INTERIOR,False,8.062234532063675,269.99974844243945,6.153862031243012,225.00012577878033,1.5384827083240165,-1.7562030760099897e-05,-3.999999999961447,-2.8284209156238522,-2.8284333338548975,5.583114290247966,0.2785427029075475,5.960312202695323,16,6
28,8,4,False,UNSUPPORTED,29.74507840098337,INTERIOR,False,5.000071604487281,225.00012577878033,1.5384827083240165,179.9994968848789,0.0,-2.8284209156238522,-2.8284333338548975,-3.9999999998457874,3.512406151888154e-05,3.4981151082494577,0.1745216713609953,6.134833874056318,6,5
29,5,3,False,STRONG_INTERSECTION,53.13061482501553,BOUNDARY,False,4.999982161968181,179.9994968848789,0.0,134.99987422121973,1.5384827083240165,-3.9999999998457874,3.512406151888154e-05,-2.828420915623854,2.8284333338548957,3.498052018960677,0.17451852382359806,6.309352397879916,5,4
