step,eid,source_edge_id,duplicate,support_type,turn_deg,transition_location,avoidable_interior_bend,length_2d,A_start_deg,Z_start_mm,A_end_deg,Z_end_mm,X3_start_mm,Y3_start_mm,X3_end_mm,Y3_end_mm,surface_length_mm,dE_mm,E_abs_mm,from_node,to_node
50,3,3,False,STRONG_INTERSECTION,90.00000000000001,BOUNDARY,False,4.9999520497700765,108.00010182348899,0.0,143.99979635302205,1.9999830294185028,-1.2360747381977384,3.8042238684900487,-3.2360596207946974,2.3511525111447105,3.211910917139743,0.16024288629037342,8.012212300713045,1,7
51,14,14,False,STRONG_INTERSECTION,0.0,INTERIOR,False,5.000093471126317,143.99979635302205,1.9999830294185028,180.00050911744492,4.000022627441996,-3.2360596207946974,2.3511525111447105,-3.999999999842086,-3.554310277291415e-05,3.212001764570577,0.16024741868710063,8.172459719400146,7,13
52,25,25,False,STRONG_INTERSECTION,0.0,INTERIOR,False,4.9999520497700765,180.00050911744492,4.000022627441996,216.00020364697798,6.000005656860499,-3.999999999842086,-3.554310277291415e-05,-3.236059620794696,-2.3511525111447127,3.2119109171397433,0.16024288629037345,8.33270260569052,13,19
53,36,36,False,STRONG_INTERSECTION,0.0,INTERIOR,False,4.9999520497700765,216.00020364697798,6.000005656860499,251.999898176511,7.999988686279002,-3.236059620794696,-2.3511525111447127,-1.2360747381977386,-3.8042238684900487,3.2119109171397406,0.1602428862903733,8.492945491980892,19,25
54,47,47,False,STRONG_INTERSECTION,0.0,INTERIOR,False,5.000093471126318,251.999898176511,7.999988686279002,288.0006109409339,10.000028284302497,-1.2360747381977386,-3.8042238684900487,1.2361085416289197,-3.8042128848570007,3.212001764570578,0.16024741868710068,8.653192910667993,25,31
55,58,58,False,STRONG_INTERSECTION,0.0,INTERIOR,False,4.9999520497700765,288.0006109409339,10.000028284302497,324.00030547046697,12.000011313720998,1.2361085416289197,-3.8042128848570007,3.2360805124807777,-2.3511237561519702,3.2119109171397433,0.16024288629037345,8.813435796958366,31,37
56,69,69,False,STRONG_INTERSECTION,8.537736462515939e-07,INTERIOR,False,4.9999520497700765,324.00030547046697,12.000011313720998,360.0,13.9999943431395,3.2360805124807777,-2.3511237561519702,4.0,-9.797174393178826e-16,3.21191091713974,0.1602428862903733,8.973678683248739,37,43
57,79,79,False,CONTACT_SUPPORT,89.99918971900397,BOUNDARY,False,5.000022760948195,360.0,13.9999943431395,324.00030547046697,16.000033941162997,4.0,-9.797174393178826e-16,3.2360805124807777,-2.3511237561519702,3.2119461414135557,0.16024464363652932,9.133923326885268,43,48
58,89,89,False,CONTACT_SUPPORT,89.99918971900397,INTERIOR,True,4.9999520497700765,324.00030547046697,16.000033941162997,360.0,18.000016970581495,3.2360805124807777,-2.3511237561519702,4.0,-9.797174393178826e-16,3.211910917139738,0.1602428862903732,9.294166213175641,48,54
59,99,99,False,UNSUPPORTED,90.0,BOUNDARY,False,4.9999520497700765,360.0,18.000016970581495,324.00030547046697,20.0,4.0,-9.797174393178826e-16,3.2360805124807777,-2.3511237561519702,3.2119109171397424,0.1602428862903734,9.454409099466014,54,59
60,98,98,False,STRONG_INTERSECTION,90.0,BOUNDARY,False,4.9999520497700765,324.00030547046697,20.0,288.0006109409339,18.000016970581495,3.2360805124807777,-2.3511237561519702,1.2361085416289197,-3.8042128848570007,3.2119109171397455,0.16024288629037356,9.614651985756387,59,53
61,87,87,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,5.000022760948195,288.0006109409339,18.000016970581495,251.999898176511,16.000033941162997,1.2361085416289197,-3.8042128848570007,-1.2360747381977386,-3.8042238684900487,3.2119665409067566,0.1602456613713774,9.774897647127764,53,47
62,76,76,False,STRONG_INTERSECTION,0.0016205617895902766,INTERIOR,False,5.000022760948195,251.999898176511,16.000033941162997,216.00020364697798,13.9999943431395,-1.2360747381977386,-3.8042238684900487,-3.236059620794696,-2.3511525111447127,3.2119461414135557,0.16024464363652932,9.935142290764293,47,41
63,65,65,False,UNSUPPORTED,0.0008102811196750805,INTERIOR,False,4.9999520497700765,216.00020364697798,13.9999943431395,180.00050911744492,12.000011313720998,-3.236059620794696,-2.3511525111447127,-3.999999999842086,-3.554310277291415e-05,3.211910917139742,0.1602428862903734,10.095385177054666,41,35
64,54,54,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,5.000022760948195,180.00050911744492,12.000011313720998,143.99979635302205,10.000028284302497,-3.999999999842086,-3.554310277291415e-05,-3.2360596207946974,2.3511525111447105,3.211966540906759,0.16024566137137752,10.255630838426043,35,29
65,43,43,False,STRONG_INTERSECTION,0.0016205617895902766,INTERIOR,False,5.000022760948195,143.99979635302205,10.000028284302497,108.00010182348899,7.999988686279002,-3.2360596207946974,2.3511525111447105,-1.2360747381977384,3.8042238684900487,3.2119461414135566,0.16024464363652935,10.415875482062573,29,23
66,32,32,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,4.9999520497700765,108.00010182348899,7.999988686279002,72.00040729395593,6.000005656860499,-1.2360747381977384,3.8042238684900487,1.2360409346689587,3.804234851822727,3.2119109171397424,0.1602428862903734,10.576118368352946,23,17
